p_date,sostype,refer_domain,pv,page_uv
20190614,,www.huiyumedia.com,8,3
20190619,,www.wobei.org,2,2
20190616,,www.biguiyuanvip.com,2,1
20190617,,yuqing.zhiweidata.com,36,29
20190618,,3ms.huawei.com,1,1
20190615,android,192.168.2.5,1,1
20190619,,180.97.81.68,2,2
20190614,android,t.gg456.top,1,1
20190619,,wenchenchuanmei.danews.cc,9,2
20190616,,www.hdpfans.com,1,1
20190618,iphone,pub.idqqimg.com,2,2
20190619,android,langfang.luckyopo.com,2,1
20190617,,www.google.co.jp,34,31
20190619,,vyi.wangzherongyao.cn,807,22
20190617,,translate.googleusercontent.com,9,6
20190618,android,translate.googleusercontent.com,1,1
20190616,,zjfy.xa.sx.topic.yuqing.pro,1,1
20190615,iphone,m.facebook.com,5,5
20190620,,cont-manage.qutoutiao.net,3,1
20190619,android,m.yz2.sm.cn,6,6
20190616,iphone,www.google.ch,8,7
20190620,,index.data.webdev.com,1,1
20190618,,gd.qq.com,275,191
20190620,,cpo.sparta.html5.qq.com,1,1
20190618,,rc.qzone.qq.com,2,2
20190620,,wlmq.xj.yuqing.pro,2,2
20190616,,www.loveuv.com,1,1
20190614,iphone,baike.sogou.com,1,1
20190615,iphone,m.douban.com,1,1
20190618,iphone,www.google.com.my,272,236
20190619,,monitor.int800.com,43,22
20190617,,syn2.map.qq.com,2,2
20190618,android,3.1.1.10,6,5
20190614,,www.google.com.au,38,37
20190617,,v3.uniwyse.com,4,2
20190619,,baowen.wangzherongyao.cn,11,1
20190614,android,m.sogou.com,10670,9859
20190618,,www.google.com.my,22,20
20190620,,blog.csdn.net,6,5
20190617,,180.97.69.216,1,1
20190619,,wei90.wangzherongyao.cn,144,5
20190617,iphone,sy.trs.net.cn,1,1
20190614,,ids.xunku.org,1,1
20190617,,118.24.254.218,1,1
20190618,,badcase.wsd.com,13,3
20190615,,docin.com,1,1
20190614,,zixuncooperation.html5.qq.com,2,2
20190615,,int.search.myway.com,1,1
20190620,,crm.addev.com,1,1
20190615,,3m.meihua.info,1,1
20190619,,www.google.co.nz,7,6
20190619,iphone,www.google.com.my,262,226
20190615,iphone,www.yuqing.pro,19,16
20190617,,www.yigaoba.com,4,3
20190619,iphone,blog.sina.cn,2,2
20190617,,ga.hg.qhd.he.yuqing.pro,3,1
20190617,,news.wsd.com,7,2
20190614,,www.newsmth.net,2,1
20190614,android,10.64.7.1,1,1
20190614,,www.cocomy.net,1,1
20190619,iphone,www.google.es,26,22
20190615,android,192.168.118.1,1,1
20190618,android,westudy.3g.qq.com,3,2
20190620,iphone,new.ihang360.com,4,3
20190617,android,pinterest.com,4,4
20190614,,www.bing.com,1,1
20190619,iphone,www.immomo.com,1,1
20190617,,bbs.runbible.cn,1,1
20190614,,ainlp.oa.com,7,2
20190619,iphone,cd.qq.com,3,2
20190620,,mis.b.baidu.com,4,3
20190615,iphone,www.google.ie,4,4
20190617,android,192.168.27.129,2,1
20190618,,inews.webdev.com,1,1
20190619,iphone,www.google.ie,2,2
20190620,iphone,jmqmil.sina.cn,1,1
20190619,,scfbfeelmgr.3xmt.com,3,1
20190614,iphone,my.toom.cn,1,1
20190616,,172.16.0.1,1,1
20190617,,platform.maixunbytes.com,3,1
20190614,android,m.sp.sm.cn,26,26
20190619,android,m.facebook.com,4,4
20190614,android,www.meipian.cn,1,1
20190614,,lk.yunshizhi.com,1,1
20190619,,www.sohu.com,1,1
20190617,android,info.3g.qq.com,4,2
20190619,,www.tuiwen.net,1,1
20190614,,nmis.baijiahao.baidu.com,139,7
20190617,,fj.qq.com,40,24
20190615,android,mp.weixinbridge.com,29,24
20190617,,vip.yumishe.cn,1,1
20190616,,www.google.fr,7,7
20190619,iphone,link.tagalta.com,2,1
20190617,,192.168.0.116,1,1
20190615,,reef.webdev.com,32,4
20190618,,v.qq.com,1,1
20190614,android,wap.sru.edu.cn,1,1
20190620,,mail.qq.com,33,12
20190615,,kuaipao.webdev.com,9,1
20190620,android,192.168.168.1,1,1
20190619,,www.meijiehz.com,1,1
20190614,iphone,www.google.co.za,1,1
20190618,,article.om.webdev.com,23,3
20190618,,www.xinwenvip.com,2,1
20190617,,4000552360.com,1,1
20190619,,tcga.yuqing.pro,1,1
20190615,,yz.m.sm.cn,8,7
20190616,android,m.kigoxhz.cn,1,1
20190614,,int.search.myway.com,2,2
20190619,iphone,\N,6,6
20190618,android,172.1.0.36,1,1
20190615,,cd.qq.com,1426,799
20190617,,mp.weixinbridge.com,3,2
20190614,,test.p.kp.webdev.com,3,1
20190616,,yuqing.ipscg.com,1,1
20190615,,www.huaxianiu.com,1,1
20190617,,594.yuqing.pro,1,1
20190616,iphone,www.google.ca,332,303
20190620,iphone,www.google.com.hk,668,599
20190616,android,m.sm.cn,590,563
20190615,android,www.zuanke8.com,20,19
20190615,,gd.qq.com,237,187
20190620,android,172.16.40.11,1,1
20190615,,ydcg.cpylss.com,44,7
20190616,,event.topbase.oa.com,6,1
20190615,iphone,search.yahoo.co.jp,5,5
20190617,android,www.lookmobi.com,2,2
20190620,,ll.qhd.he.yuqing.pro,1,1
20190614,android,m.baidu.com,61901,57428
20190620,android,www.yixun.org.cn,2,2
20190617,,lol.qq.com,4,2
20190618,android,xm.zjlmdzsw.cn,1,1
20190620,iphone,url.cn,5,5
20190617,,medium.com,1,1
20190620,,ga.sm.pe.yn.yuqing.pro,1,1
20190614,android,m.facebook.com,3,3
20190614,,preview.mail.163.com,1,1
20190614,,ef.zhiweidata.com,2,2
20190615,iphone,www.wangid.com,1,1
20190617,,www.bsdgzsy.cn,2,1
20190615,android,www.weivb.com,1,1
20190620,,om.qq.com,5711,1731
20190619,,geek.coral.qq.com,145,42
20190619,,exmail.qq.com,5,2
20190619,iphone,quick.huigoufang.com,3,2
20190618,android,www.micp.org.cn,2,1
20190616,,kuaipao.webdev.com,16,1
20190619,android,www.lkong.net,12,12
20190617,iphone,view.inews.qq.com,48,42
20190618,iphone,baidu.com,8,8
20190619,iphone,m.douban.com,1,1
20190616,,www.shirenmedia.com,3,2
20190614,,www.fengshangplus.com,6,1
20190614,iphone,www.google.fi,1,1
20190614,iphone,pub.idqqimg.com,1,1
20190620,,ga.yy.cq.yuqing.pro,1,1
20190618,,www.wrd.cn,31,21
20190619,,tech.ifeng.com,1,1
20190617,,www.ruanwencheng.com,4,1
20190619,,view.inews.qq.com,6,6
20190620,iphone,app.myzaker.com,2,1
20190615,iphone,www.google.com,2533,2253
20190617,,www.google.com.tw,125,122
20190620,,wiki.dudiangushi.com,7,2
20190617,,ga.wj.sjz.he.yuqing.pro,1,1
20190615,,ruiwen.com,1,1
20190619,iphone,www.urlshare.cn,3,3
20190616,android,\N,55,52
20190617,,coral.webdev.com,36,10
20190617,,int.search.tb.ask.com,1,1
20190620,,mijisou.com,1,1
20190619,iphone,m.baidu.com,30350,27622
20190619,,shop.cdposs.qq.com,6427,34
20190614,,geek.coral.qq.com,77,30
20190615,,bbs.south-plus.org,1,1
20190619,,ln.qq.com,20,19
20190619,,jt.by.gs.yuqing.pro,1,1
20190619,,www.micp.org.cn,1,1
20190619,android,warning.51wyq.cn,1,1
20190619,android,www.google.co.in,1,1
20190616,,manage.news.wsd.com,69,1
20190620,android,news.qq.com,69,54
20190617,,huangling.topic.yuqing.pro,3,1
20190616,,h5.qzone.qq.com,1,1
20190618,,so.m.sm.cn,246,230
20190619,android,10.90.244.238,3,3
20190617,,www.yqt365.com,13,11
20190617,,koubei.baidu.com,1,1
20190619,,cn.bing.com,17,15
20190616,,www.google.se,3,3
20190619,android,www.pinterest.com,2,2
20190618,iphone,medium.com,1,1
20190616,,search.yahoo.co.jp,3,2
20190620,,www.smas.com.cn,1,1
20190619,iphone,cn.bing.com,5,4
20190615,,g.hamflx.cn,1,1
20190619,,yq.wxtyq.com,10,5
20190615,android,10.10.105.15,1,1
20190619,,18183.com,1,1
20190614,android,m.flashchin.com,1,1
20190617,,www.pinterest.com,1,1
20190615,android,m.kyy6.com,1,1
20190618,,180.97.80.174,1,1
20190614,,farseerbi.com,1,1
20190620,,www.vidown.cn,2,1
20190620,,www.cscec3b.com,1,1
20190616,,admin.sina.cn,1,1
20190614,,www.hljga.gov.cn,8,8
20190615,,bbs.runbible.cn,1,1
20190614,,708.yuqing.pro,3,1
20190620,,bs.cq.yuqing.pro,1,1
20190618,,r.webdev.com,23,1
20190615,android,login.sina.com.cn,4,4
20190618,iphone,new.ihang360.com,6,4
20190620,iphone,zixun.html5.qq.com,2,2
20190616,android,www.51taojinge.com,1,1
20190619,android,wx.yxm360.com,1,1
20190617,,dwz.wailian.work,1,1
20190620,,www.meitibijia.com,8,6
20190618,android,task.yeeyan.org,2,2
20190614,,www.google.co.uk,18,15
20190616,android,url.qmail.com,3,1
20190616,,ts1.m.sm.cn,1,1
20190619,,2018.ziyouhuanxiang.com,4,3
20190616,iphone,m.lpmy8.cn,1,1
20190619,,shouqu.me,1,1
20190619,iphone,www.google.nl,8,8
20190615,,skynet.qq.com,2580,78
20190614,,www.cctvfxpp.com,1,1
20190619,android,www.jianshu.com,2,2
20190619,,www.scdzj.gov.cn,2,2
20190615,iphone,www.google.dk,1,1
20190614,iphone,weixin.cos.99.com,1,1
20190619,,mp.toutiao.com,1,1
20190615,,nu.g3user.com,2,2
20190619,android,172.19.1.101,4,1
20190614,android,192.168.1.1,2,2
20190619,,jz.sx.yuqing.pro,3,3
20190617,,gotrip.zjol.com.cn,2,2
20190619,android,m.db.house.qq.com,1,1
20190619,,fwnews.xianghunet.com,1,1
20190616,,article.om.webdev.com,10,1
20190617,,web.wechat.com,2,1
20190620,iphone,quick.huigoufang.com,2,1
20190614,android,view.inews.qq.com,152,145
20190617,,10.2.45.100,1,1
20190616,,dreamreader.webdev.com,4,2
20190619,,r.webdev.com,7,1
20190615,android,link.zhihu.com,22,22
20190619,android,qzs.qq.com,5,4
20190616,,m.zhandou168.com,2,2
20190617,,idpsts.bobst.com,1,1
20190617,,www.jumeinet.com,1,1
20190615,,author.baidu.com,1,1
20190614,android,172.16.100.1,1,1
20190614,,www.link114.cn,3,2
20190614,android,zb.mangsou.com,474,29
20190614,,www.meitibijia.com,1,1
20190617,android,www.yiyunbaike.com,10,3
20190618,android,10.0.32.31,1,1
20190619,,cloudinfo2.hq.cmcc,4,1
20190618,,dwz.wailian.work,1,1
20190619,,m.sogou.com,277,259
20190616,,service.weibo.com,1,1
20190615,,cn.bing.com,24,24
20190617,iphone,medium.com,3,2
20190614,,www.axhu.cn,1,1
20190620,android,192.168.48.1,1,1
20190617,,rwxt.tiejunjituan.com,5,3
20190620,,judge1.internal.yuqing.pro,34,7
20190619,,kbnews.webdev.com,156,11
20190617,,zdww211.zoldbs.com.cn,10,1
20190620,,ga.ca.hd.he.yuqing.pro,1,1
20190615,,huaban.com,2,2
20190619,android,www.google.co.id,1,1
20190619,,www.gdzhaic.gov.cn,1,1
20190619,android,10.64.242.238,2,2
20190618,,xa911.cn,2,2
20190618,,www.youtube.com,1,1
20190618,,rwxt.tiejunjituan.com,1,1
20190614,iphone,yz.m.sm.cn,89,87
20190617,,www.google.be,1,1
20190615,iphone,view.inews.qq.com,42,35
20190619,,xw.danews.cc,3,2
20190614,,pinggu.baidu.com,3,2
20190620,,172.16.40.11,1,1
20190620,,monitor.int800.com,42,23
20190614,,www.bangyiren.com,1,1
20190620,,www.xiezuodaren.com,2,2
20190616,android,mobile.gsdata.cn,1,1
20190614,,henan.qq.com,1,1
20190620,,bbs.99.com,1,1
20190620,,180.97.80.174,1,1
20190617,,192.168.0.62,1,1
20190617,android,2.2.2.1,1,1
20190615,,dyx.njqhjy.net,1,1
20190619,,sxyh.yncash.com.cn,1,1
20190617,,www.farseerbi.com,2,2
20190618,,ga.jt.jq.gs.yuqing.pro,1,1
20190618,,bytedance.feishu.cn,15,4
20190616,,huajianlei.forums-free.com,1,1
20190615,iphone,www.google.com.br,1,1
20190619,,dogedoge.com,2,2
20190618,android,mobile.gsdata.cn,1,1
20190616,android,172.16.6.253,1,1
20190615,,zhishu.oa.com,1,1
20190614,,exec.miaojian.net,4,1
20190619,,vip.xinwenyun.com.cn,2,1
20190616,,yulin.yuqing.pro,1,1
20190614,android,search.weixin.qq.com,5,5
20190615,,task.yeeyan.org,55,21
20190620,,ga.ys.bt.xj.yuqing.pro,1,1
20190619,,ys.cz.he.yuqing.pro,1,1
20190614,android,www.urlshare.cn,3,3
20190620,,www.google.com.tw,109,100
20190620,iphone,www.google.ru,2,2
20190616,,www.xahl.yqt365.com,1,1
20190614,android,www.google.com.eg,1,1
20190620,android,192.168.9.1,2,1
20190614,,bq.soso.oa.com,1,1
20190614,,huyaruanwen.com,4,2
20190616,iphone,ddd.xinhuaenews.com,1,1
20190614,iphone,gd.qq.com,3,3
20190618,,yq.dataeye365.cn,1,1
20190619,android,www.baidu.com,50,39
20190615,,www.bianji.net,2,2
20190618,,v3.uniwyse.com,1,1
20190615,,www.jkzyz.cn,1,1
20190616,android,m.gdt.qq.com,2,2
20190617,,ga.xh.cz.he.police.yuqing.pro,4,1
20190620,,tapd.oa.com,2,2
20190617,,zh.wikipedia.org,6,5
20190620,,exec.miaojian.net,11,4
20190617,android,7nm.top,2,1
20190618,,bbs.runbible.cn,4,4
20190614,,coral.qq.com,937,739
20190614,,p.kp.webdev.com,1996,44
20190619,,sns.qzone.qq.com,9,7
20190614,,zb.mangsou.com,63,16
20190620,,k.inews.webdev.com,5,2
20190619,,www.jkzyz.cn,1,1
20190615,android,www.google.de,7,7
20190615,iphone,coral.qq.com,11,5
20190616,,174.127.195.66,1,1
20190614,,clip.dida1x.cn,1,1
20190618,,www.dapengjiaoyu.com,5,5
20190618,,gaoloumi.cc,1,1
20190620,,10.31.128.1,1,1
20190620,,www.fagegao.com,1,1
20190618,android,static.51y5.net,1,1
20190618,iphone,www.google.it,28,27
20190614,android,info.3g.qq.com,1,1
20190620,,614.yuqing.pro,1,1
20190616,,de.search.yahoo.com,1,1
20190619,,www.yuqing.pro,86,30
20190614,,www.google.es,6,5
20190617,iphone,wap.baldu.com.cbqjl.top,1,1
20190620,,yulin.yuqing.pro,3,3
20190620,,www.biguiyuanvip.com,2,2
20190614,android,172.16.0.254,2,1
20190616,android,10.50.9.245,1,1
20190615,android,10.1.0.1,1,1
20190614,iphone,3g.china.com,1,1
20190616,,user.qzone.qq.com,19,14
20190618,iphone,www.google.lu,6,3
20190617,iphone,www.google.co.th,5,5
20190617,iphone,baijiahao.baidu.com,2,1
20190620,,v3.uniwyse.com,5,2
20190618,iphone,www.google.com.co,1,1
20190615,,m.zhandou168.com,1,1
20190617,android,so.m.sm.cn,5761,5392
20190620,,jd.com,1,1
20190616,,xianga.yuqing.pro,1,1
20190620,iphone,m.sogou.com,1529,1456
20190614,,l.facebook.com,2,2
20190619,,www.meitibijia.com,11,4
20190616,android,zixun.html5.qq.com,20,5
20190614,,180.97.80.174,1,1
20190617,android,www.google.com.,1,1
20190614,,jsproxy.ga,1,1
20190620,,www.etan.vip,1,1
20190619,,yuqing.zhiweidata.com,38,32
20190618,,nmis.baijiahao.baidu.com,144,6
20190617,,822.yuqing.pro,1,1
20190619,,www.google.cl,1,1
20190618,,easy.rightknights.com,14,1
20190619,iphone,zixuncooperation.html5.qq.com,3,3
20190615,,p.cms.webdev.com,121,21
20190617,android,m5.baidu.com,9,9
20190617,,test.p.kp.webdev.com,4,3
20190618,android,pinterest.com,3,3
20190620,,www.szjxwx.com,1,1
20190620,,www.ssii.com.cn,1,1
20190614,iphone,cd.qq.com,10,6
20190620,iphone,www.google.com.vn,5,4
20190617,,ug.ka789.cn,1,1
20190620,,bytedance.feishu.cn,2,1
20190619,android,wap.sogou.com,5793,5407
20190620,,internal.yuqing.pro,18,5
20190620,,kuche.aks.xj.yuqing.pro,2,2
20190617,iphone,monitor.int800.com,1,1
20190619,iphone,www.google.co.ve,1,1
20190620,iphone,so.m.sm.cn,1974,1893
20190618,,quark.sm.cn,9,8
20190615,iphone,www.google.it,39,30
20190616,iphone,cn.bing.com,7,6
20190617,,news.qq.com,3,3
20190620,,admin.p.adm-corp.kuaishou.com,1,1
20190617,,www.jsnydefy.com,1,1
20190616,android,m.wenfangge.cn,1,1
20190620,,changancar.gstai.com,1,1
20190618,,kuaibao.qq.com,54107,40461
20190619,,www.douban.com,4,4
20190620,,eis.byd.com.cn,2,2
20190619,,r.search.yahoo.com,2,2
20190618,,zixuncooperation.html5.qq.com,1,1
20190620,iphone,gd.qq.com,5,1
20190615,,cdpanda.qq.com,1,1
20190615,,yuqing.sina.com,1,1
20190620,,policy.news.webdev.com,2,1
20190617,iphone,www.google.com.ar,2,2
20190620,,ydcg.cpylss.com,35,9
20190616,,adm.bjtxmj.com,14,1
20190617,,gongye.xy.bitzh.edu.cn,3,3
20190614,,qhxiningpolice.yuqing.pro,1,1
20190615,,www.bing.com,2,2
20190614,,ent.sina.com.cn,1,1
20190616,iphone,m.so.com,158,156
20190620,,yuqing.sina.com,1,1
20190617,,www.netinsight.com.cn,1,1
20190619,,uba.eastmoney.com,1,1
20190614,android,www.cduestc.cn,1,1
20190619,iphone,www.google.com.sv,1,1
20190615,,leshan.yuqing.pro,2,1
20190619,,www.vtcsy.com,1,1
20190617,,so.m.sm.cn,262,241
20190614,android,www.google.com.tw,32,30
20190614,,tieba.baidu.com,1,1
20190620,,8989118.com,6,4
20190616,iphone,www.dd-xx.com,5,1
20190620,iphone,www.google.co.jp,127,114
20190618,android,www.google.fr,3,3
20190619,,yuqing.ipscg.com,3,3
20190618,,lol.qq.com,9,5
20190620,,www.google.de,21,20
20190620,android,10.22.112.93,108,2
20190617,,judge1.internal.yuqing.pro,31,7
20190617,,www.jilinyuqing.cn,1,1
20190618,,guanjia.junquan.com.cn,3,1
20190615,,transition.meltwater.com,1,1
20190620,,m0.mail.sina.com.cn,1,1
20190620,,crm.om.webdev.com,382,39
20190617,iphone,www.google.fi,2,2
20190617,android,th.danews.cc,2,1
20190617,,casestudy.wsd.com,4,3
20190616,,www.google.com.my,29,27
20190617,android,smartbox.html5.qq.com,7,4
20190618,,192.168.100.96,2,2
20190617,,l.messenger.com,2,1
20190620,android,10.1.1.4,1,1
20190615,android,10.133.248.150,1,1
20190619,,yuqing.gsdata.cn,50,31
20190619,,yiwei911.blogspot.com,1,1
20190618,,9.24.140.7,147,1
20190620,,ys.cz.he.yuqing.pro,1,1
20190618,,gaoxin.topic.yuqing.pro,1,1
20190618,,zhihu.com,1,1
20190617,iphone,www.google.ae,2,2
20190620,,zmt.lesoz.cn,3,1
20190617,,changancar.gstai.com,1,1
20190620,iphone,weixin.cos.99.com,2,2
20190615,,bl.danews.cc,1,1
20190619,,192.168.1.180,1,1
20190619,,gotrip.zjol.com.cn,4,4
20190620,,www.zhipin.com,3,3
20190615,android,192.168.1.1,1,1
20190616,iphone,www.google.com.tw,585,535
20190618,android,www.baidu.com,50,42
20190615,,www.cduestc.cn,1,1
20190617,,www.google.ee,1,1
20190619,,dreamreader.webdev.com,2,2
20190620,android,3.3.3.3,1,1
20190619,,www.jqsocial.com,8,3
20190619,android,www.9icfp.com,1,1
20190614,android,192.168.10.252,2,1
20190614,,rec.webdev.com,2,1
20190617,iphone,m.baidu.com,31840,29073
20190620,android,www.google.co.uk,3,3
20190617,,sys.xunku.org,13,8
20190618,,www.openurls.com.cn,479,14
20190614,,10.51.143.176,92,1
20190619,android,mobile.gsdata.cn,1,1
20190618,android,192.168.9.1,1,1
20190614,,www.cpanet.cn,16,15
20190616,,www.afagou.com,1,1
20190617,,www.ruanwenad.cn,2,1
20190618,,www.wenfangmedia.com,4,2
20190616,,cloud.tencent.com,3,1
20190620,,pic.sogou.com,5,5
20190618,android,10.25.160.1,1,1
20190614,,fly.cdposs.qq.com,14,2
20190620,,www.265g.com,2,2
20190619,,v.qq.com,3,2
20190615,,huayinpolice.yuqing.pro,1,1
20190619,,www.loveuv.com,1,1
20190618,iphone,www.google.com.sg,231,203
20190619,android,gjj.beijing.gov.cn,1,1
20190615,,mail.163.com,165,2
20190618,,www.gnet.com.cn,1629,32
20190617,,ga.dc.ln.gs.yuqing.pro,2,1
20190615,,cpush.wsd.com,1,1
20190618,,internal.yuqing.pro,20,3
20190620,,anjuke.com,1,1
20190615,,www.google.co.th,1,1
20190619,,ruanwen.suixin8.com,1,1
20190618,,leshan.yuqing.pro,1,1
20190619,,180.97.80.238,1,1
20190620,iphone,view.inews.qq.com,66,58
20190614,android,10.96.19.2,3,2
20190618,,tapd.oa.com,2,1
20190617,iphone,www.google.ie,2,2
20190614,,www.jfyf.com,7,3
20190615,iphone,zhidao.baidu.com,1,1
20190619,,www.cyyun.com,2,2
20190616,,picus.ifeng.com,1,1
20190614,iphone,tocana.jp,1,1
20190615,,weibo.cn,1,1
20190618,,info_platform.wsd.com,31,2
20190618,,180.97.81.68,2,2
20190618,,aiba99.gotoip55.com,1,1
20190614,,xxfd.yuqing.pro,1,1
20190620,,www.tscmjt.com,4,4
20190618,iphone,www.ejianmedia.com,2,1
20190617,,www.xiezuodaren.com,7,2
20190617,,t.cn,1,1
20190619,,www.duomeiti.ltd,4,1
20190620,iphone,\N,3,3
20190620,,www.google.it,8,6
20190619,,zy.sc.yuqing.pro,1,1
20190614,,search.tiaomu.com,1,1
20190619,,www.meijiehezi.com,23,12
20190616,,ga.hd.he.yuqing.pro,1,1
20190614,,www.wenfangge.cn,3,2
20190618,,www.20z.com,6,1
20190616,android,10.10.105.15,1,1
20190620,,yq.dqswwxb.com,1,1
20190617,,www.hfxmt.cn,1,1
20190616,,quark.sm.cn,5,5
20190619,,www.biguiyuanvip.com,6,3
20190616,,bbs.pceva.com.cn,1,1
20190614,,www.ruanwencheng.com,2,2
20190614,,www.alphainfo.com.cn,1,1
20190615,iphone,www.google.com.ar,2,2
20190617,iphone,7nm.top,1,1
20190617,,linkgou.com,1,1
20190616,android,m.sogou.com,12564,11464
20190620,,www.so.com,912,865
20190619,android,1.1.1.3,67,59
20190619,,info.corp.qihoo.net,51,3
20190620,android,blog.sina.cn,5,4
20190618,,www.fagao88.com,1,1
20190620,,pushsys.wsd.com,89,7
20190619,android,www.xyafu.edu.cn,1,1
20190619,,www.pinterest.de,3,2
20190616,android,yz.m.sm.cn,9142,8533
20190616,iphone,so.m.sm.cn,1981,1911
20190618,,yq.shadsj.com,4,2
20190619,android,docs.qq.com,28,2
20190618,iphone,www.google.ru,2,2
20190616,iphone,www.google.com.ua,1,1
20190617,,110.249.210.43,1,1
20190618,,p.kp.webdev.com,2678,53
20190619,android,www.wangid.com,9,7
20190620,,pools.cms.webdev.com,1,1
20190616,,www.sflstz.com,1,1
20190618,,www.wangid.com,2,2
20190620,android,www.google.com.au,6,6
20190617,,s.miaojian.com,1,1
20190616,,www.myzaker.com,2,2
20190615,,s.weibo.com,136,123
20190620,,wap.sogou.com,101,97
20190614,android,www.google.co.uk,4,4
20190617,iphone,boogle.io,1,1
20190617,android,www.weivb.com,1,1
20190618,android,1.1.1.3,72,55
20190618,iphone,m.facebook.com,21,20
20190614,,setting.int800.com,21,2
20190614,,8989118.com,6,5
20190619,android,gd.qq.com,5,3
20190617,android,10.1.1.1,1,1
20190618,iphone,www.google.com,2281,2045
20190617,android,m.sp.sm.cn,33,31
20190620,,crawl.uuwatch.cn,1,1
20190619,,jiameng.db.house.qq.com,2,2
20190616,iphone,www.google.fi,2,2
20190614,,www.zmedia.com,75,5
20190620,,picus.ifeng.com,1,1
20190614,iphone,www.htu.edu.cn,1,1
20190619,,yqt.longhoo.net,2,2
20190619,iphone,www.51taojinge.com,1,1
20190618,,www.qinhekj.com,1,1
20190617,iphone,www.yiyunbaike.com,1,1
20190614,,xa911.cn,1,1
20190619,,wap.sogou.com,95,87
20190616,iphone,wxn.qq.com,64,56
20190617,iphone,www.google.ch,3,3
20190617,,open.taou.com,3,1
20190616,,1.1.1.3,3,3
20190620,,h5.qzone.qq.com,12,5
20190620,,changan.topic.yuqing.pro,1,1
20190616,android,www.yuqing.pro,78,66
20190620,iphone,m.qq.com,2,2
20190618,,kbnews.webdev.com,150,11
20190618,android,172.19.1.101,2,1
20190615,,m.so.com,16,12
20190616,,reef.webdev.com,38,5
20190616,,www.google.dk,1,1
20190620,iphone,www.google.com.do,1,1
20190620,,adbrowser.qq.com,3,1
20190617,iphone,www.google.com.br,2,2
20190614,iphone,medium.com,1,1
20190616,,www.huyaruanwen.com,3,3
20190614,,cache.baiducontent.com,3,3
20190618,iphone,www.google.co.ve,1,1
20190620,iphone,www.google.ae,1,1
20190617,,publicopinion.legaldaily.com.cn,2,2
20190620,android,link.zhihu.com,45,43
20190619,,cdposs.webdev.com,275,41
20190615,android,www.google.co.uk,2,2
20190615,,sy.trs.net.cn,1,1
20190620,,admin.jin.yuqingjc.com,1,1
20190618,,www.eshow365.com,1,1
20190616,iphone,ts1.m.sm.cn,1,1
20190615,,bbs.pceva.com.cn,1,1
20190618,,www.smas.com.cn,1,1
20190616,iphone,www.google.com.sg,259,229
20190617,iphone,m.sp.sm.cn,12,12
20190619,,yuqing.zhiweireach.com,1,1
20190617,,www.lhmc.edu.cn,1,1
20190619,,article.om.webdev.com,3,3
20190620,android,www.google.com.,1,1
20190614,,yuq.rednet.cn,1,1
20190614,,970.yuqing.pro,1,1
20190620,,v4.normandy.baidu.com,2,2
20190620,,www.huaxianiu.com,4,3
20190616,android,tieba.baidu.com,16,16
20190615,,www.google.ch,1,1
20190619,,kbad.druidshow.wsd.com,12,1
20190615,iphone,www-360doc-cn.mipcdn.com,2,2
20190619,,goods.test138.webdev.com,1,1
20190614,,bend-jios.wisers.com,1,1
20190615,iphone,zb.mangsou.com,2,1
20190620,,task.yeeyan.org,118,44
